Malawi,MW-BA,Balaka,District,MW
Malawi,MW-BL,Blantyre,District,MW
Malawi,MW-C,Central Region,Region,MW
Malawi,MW-CK,Chikwawa,District,MW
Malawi,MW-CR,Chiradzulu,District,MW
Malawi,MW-CT,Chitipa,District,MW
Malawi,MW-DE,Dedza,District,MW
Malawi,MW-DO,Dowa,District,MW
Malawi,MW-KR,Karonga,District,MW
Malawi,MW-KS,Kasungu,District,MW
Malawi,MW-LI,Lilongwe,District,MW
Malawi,MW-LK,Likoma,District,MW
Malawi,MW-MC,Mchinji,District,MW
Malawi,MW-MG,Mangochi,District,MW
Malawi,MW-MH,Machinga,District,MW
Malawi,MW-MU,Mulanje,District,MW
Malawi,MW-MW,Mwanza,District,MW
Malawi,MW-MZ,Mzimba,District,MW
Malawi,MW-N,Northern Region,Region,MW
Malawi,MW-NB,Nkhata Bay,District,MW
Malawi,MW-NE,Neno,District,MW
Malawi,MW-NI,Ntchisi,District,MW
Malawi,MW-NK,Nkhotakota,District,MW
Malawi,MW-NS,Nsanje,District,MW
Malawi,MW-NU,Ntcheu,District,MW
Malawi,MW-PH,Phalombe,District,MW
Malawi,MW-RU,Rumphi,District,MW
Malawi,MW-S,Southern Region,Region,MW
Malawi,MW-SA,Salima,District,MW
Malawi,MW-TH,Thyolo,District,MW
Malawi,MW-ZO,Zomba,District,MW
