Poland,PL-02,Dolnośląskie,Voivodship,PL
Poland,PL-04,Kujawsko-Pomorskie,Voivodship,PL
Poland,PL-06,Lubelskie,Voivodship,PL
Poland,PL-08,Lubuskie,Voivodship,PL
Poland,PL-10,Łódzkie,Voivodship,PL
Poland,PL-12,Małopolskie,Voivodship,PL
Poland,PL-14,Mazowieckie,Voivodship,PL
Poland,PL-16,Opolskie,Voivodship,PL
Poland,PL-18,Podkarpackie,Voivodship,PL
Poland,PL-20,Podlaskie,Voivodship,PL
Poland,PL-22,Pomorskie,Voivodship,PL
Poland,PL-24,Śląskie,Voivodship,PL
Poland,PL-26,Świętokrzyskie,Voivodship,PL
Poland,PL-28,Warmińsko-Mazurskie,Voivodship,PL
Poland,PL-30,Wielkopolskie,Voivodship,PL
Poland,PL-32,Zachodniopomorskie,Voivodship,PL
Poland,PL-DS,Dolnośląskie,Province,PL
Poland,PL-KP,Kujawsko-pomorskie,Province,PL
Poland,PL-LB,Lubuskie,Province,PL
Poland,PL-LD,Łódzkie,Province,PL
Poland,PL-LU,Lubelskie,Province,PL
Poland,PL-MA,Małopolskie,Province,PL
Poland,PL-MZ,Mazowieckie,Province,PL
Poland,PL-OP,Opolskie,Province,PL
Poland,PL-PD,Podlaskie,Province,PL
Poland,PL-PK,Podkarpackie,Province,PL
Poland,PL-PM,Pomorskie,Province,PL
Poland,PL-SK,Świętokrzyskie,Province,PL
Poland,PL-SL,Śląskie,Province,PL
Poland,PL-WN,Warmińsko-mazurskie,Province,PL
Poland,PL-WP,Wielkopolskie,Province,PL
Poland,PL-ZP,Zachodniopomorskie,Province,PL
