Taiwan,TW-CHA,Changhua,County,TW
Taiwan,TW-CYI,Chiayi,City,TW
Taiwan,TW-CYQ,Chiayi,County,TW
Taiwan,TW-HSQ,Hsinchu,County,TW
Taiwan,TW-HSZ,Hsinchu,City,TW
Taiwan,TW-HUA,Hualien,County,TW
Taiwan,TW-ILA,Yilan,County,TW
Taiwan,TW-KEE,Keelung,City,TW
Taiwan,TW-KHH,Kaohsiung,Special municipality,TW
Taiwan,TW-KHQ,Kaohsiung,District,TW
Taiwan,TW-KIN,Kinmen,County,TW
Taiwan,TW-LIE,Lienchiang,County,TW
Taiwan,TW-MIA,Miaoli,County,TW
Taiwan,TW-NAN,Nantou,County,TW
Taiwan,TW-NWT,New Taipei,Special municipality,TW
Taiwan,TW-PEN,Penghu,County,TW
Taiwan,TW-PIF,Pingtung,County,TW
Taiwan,TW-TAO,Taoyuan,Special municipality,TW
Taiwan,TW-TNN,Tainan,Special municipality,TW
Taiwan,TW-TNQ,Tainan,District,TW
Taiwan,TW-TPE,Taipei,Special municipality,TW
Taiwan,TW-TPQ,Taipei,District,TW
Taiwan,TW-TTT,Taitung,County,TW
Taiwan,TW-TXG,Taichung,Special municipality,TW
Taiwan,TW-TXQ,Taichung,District,TW
Taiwan,TW-YUN,Yunlin,County,TW
